data_hora,entrada_id_raw,entrada_prazo_raw,entrada_taxa_raw,entrada_produto_raw,entrada_convenio_raw,saida_produto,saida_convenio,saida_familia,saida_grupo,confianca,aprovado,corrigido_para
2025-12-11T22:19:30.334279,2880,120,2.3,COMBO - GOV BAHIA - PORT 1.40% A 2.30% - REFIN 2.30%,Gov. BA,"GOV. BA - 2,30%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:32.147133,2881,120,1.87,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 1.87%,Gov. GO,"GOV. GO - 1,87%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:36.647915,2882,120,1.95,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 1.95%,Gov. GO,"GOV. GO - 1,95%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:38.357750,2883,120,2.05,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.05%,Gov. GO,"GOV. GO - 2,05%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:39.992327,2884,120,2.15,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.15%,Gov. GO,"GOV. GO - 2,15%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:41.554991,2885,120,2.25,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.25%,Gov. GO,"GOV. GO - 2,25%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:43.084578,2886,120,2.35,COMBO - GOV GOIÁS - PORT 1.79% A 2.35% - REFIN 2.35%,Gov. GO,"GOV. GO - 2,35%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:19:45.022543,2845,120,2.29,REFIN PORT - PREF SP - 2.29%,PREF. SP,"PREF. SAO PAULO - 2,29%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:19:48.771206,2846,120,2.39,REFIN PORT - PREF SP - 2.39%,PREF. SP,"PREF. SAO PAULO - 2,39%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:19:50.937352,2847,120,2.49,REFIN PORT - PREF SP - 2.49%,PREF. SP,"PREF. SAO PAULO - 2,49%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:19:52.958130,1428,36-47,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:19:54.982171,1428,48-59,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:19:56.485609,1428,60-71,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:19:58.513470,1428,72-83,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:00.280372,1428,84-95,0,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:02.099623,1428,96,4,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,00%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,00%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:04.014247,1427,60-71,0,"PREF. SÃO JOSÉ DOS CAMPOS - CARTÃO CONSIGNADO 4,50%",PREF. SÃO JOSÉ DOS CAMPOS,"PREF. SAO JOSE DOS CAMPOS - 4,50%",PREF. SAO JOSE DOS CAMPOS SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:05.616295,2246,12,4,CARTÃO BENEFÍCIO - CARTÃO GOIAS - 4.00%,Gov. GO,"GOV. GO - 4,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:07.271935,2246,24,4,CARTÃO BENEFÍCIO - CARTÃO GOIAS - 4.00%,Gov. GO,"GOV. GO - 4,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:08.732854,2246,36,4,CARTÃO BENEFÍCIO - CARTÃO GOIAS - 4.00%,Gov. GO,"GOV. GO - 4,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:10.404264,2378,60,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:12.590695,2378,72,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:14.236935,2378,84,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:16.008281,2378,96,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:17.746024,2378,120,2,EMPRÉSTIMO - GOV BAHIA - 2.00%,Gov. BA,"GOV. BA - 2,00%",GOV-BA,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:19.742541,2456,72,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:21.902952,2456,84,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:23.937410,2456,96,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:25.710357,2456,120,2,EMPRÉSTIMO - PREF ARACAJU - 2.00%,PREF ARACAJU,"PREF. ARACAJU - 2,00%",PREF. ARACAJU SE,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:28.524906,1607,36,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:30.953055,1607,48,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:32.835217,1607,60,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:35.029412,1607,72,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:37.606186,1607,84,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:39.961230,1607,96,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:41.985157,1607,120,4,CARTÃO CONSIGNADO - PREF. RIBEIRÃO PRETO - 4.00%,PREF RIBEIRÃO PRETO,"PREF. RIBEIRAO PRETO - 4,00%",PREF. RIBEIRAO PRETO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:43.890467,2238,120,2,EMPRÉSTIMO - PREF JUNDIAI - 2.00%,PREF. JUNDIAI,"PREF. JUNDIAI - 2,00%",PREF. JUNDIAI SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:45.516410,2417,96,2,EMPRÉSTIMO - PREF GOIANIA - 2.00%,PREF GOIANIA,"PREF. GOIANIA - 2,00%",PREF. GOIANIA GO,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:20:47.081508,2920,96,2,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 2.00%,Gov. RO,"GOV. RO - 2,00%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:48.646091,2921,96,2.25,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 2.25%,Gov. RO,"GOV. RO - 2,25%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:50.181920,2922,96,2.3,COMBO - GOV RONDONIA - PORT 1.40% A 2.50% - REFIN 2.30%,Gov. RO,"GOV. RO - 2,30%",GOV-RO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:51.907607,2923,120,2.3,COMBO - GOV RORAIMA - PORT 1.65% A 2.50% - REFIN 2.30%,Gov. RR,"GOV. RR - 2,30%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:53.699568,2924,120,2.4,COMBO - GOV RORAIMA - PORT 1.65% A 2.50% - REFIN 2.40%,Gov. RR,"GOV. RR - 2,40%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:55.346793,2925,120,2.5,COMBO - GOV RORAIMA - PORT 1.65% A 2.50% - REFIN 2.50%,Gov. RR,"GOV. RR - 2,50%",GOV-RR,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:57.398571,2926,96,1.64,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.64%,Gov. SP,"GOV. SP - PMSP - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:20:59.139234,2927,96,1.75,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.75%,Gov. SP,"GOV. SP - PMSP - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:01.122646,2928,96,1.96,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.96%,Gov. SP,"GOV. SP - PMSP - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:04.137390,2929,96,1.99,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 1.99%,Gov. SP,"GOV. SP - PMSP - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:06.129191,2930,96,2.09,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.09%,Gov. SP,"GOV. SP - PMSP - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:07.975406,2931,96,2.19,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.19%,Gov. SP,"GOV. SP - PMSP - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:09.542647,2932,96,2.29,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.29%,Gov. SP,"GOV. SP - PMSP - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:10.880282,2933,96,2.39,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.39%,Gov. SP,"GOV. SP - PMSP - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:12.597502,2934,96,2.5,COMBO - GOV SP - PMSP - PORT 1.53% A 2.50% - REFIN 2.50%,Gov. SP,"GOV. SP - PMSP - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:14.763963,2969,96,2.28,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.28%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,28%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:16.606139,2970,96,2.38,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.38%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,38%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:18.006063,2971,96,2.45,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.45%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,45%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:20.199683,2972,96,2.5,COMBO - GOV SP - SEC EDUCAÇÃO - PORT 1.79% A 2.50% - REFIN 2.50%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:21.982075,2935,96,1.64,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.64%,Gov. SP,"GOV. SP - SEFAZ - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:23.812115,2936,96,1.75,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.75%,Gov. SP,"GOV. SP - SEFAZ - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:25.458716,2937,96,1.96,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.96%,Gov. SP,"GOV. SP - SEFAZ - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:27.887690,2938,96,1.99,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 1.99%,Gov. SP,"GOV. SP - SEFAZ - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:29.353862,2939,96,2.09,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.09%,Gov. SP,"GOV. SP - SEFAZ - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:30.984336,2940,96,2.19,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.19%,Gov. SP,"GOV. SP - SEFAZ - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:32.496020,2941,96,2.29,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.29%,Gov. SP,"GOV. SP - SEFAZ - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:33.967256,2942,96,2.39,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.39%,Gov. SP,"GOV. SP - SEFAZ - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:35.657893,2943,96,2.5,COMBO - GOV SP - SEFAZ - PORT 1.53% A 2.50% - REFIN 2.50%,Gov. SP,"GOV. SP - SEFAZ - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:37.077751,2944,96,1.64,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.64%,Gov. SP,"GOV. SP - SPPREV - 1,64%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:39.315052,2945,96,1.75,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.75%,Gov. SP,"GOV. SP - SPPREV - 1,75%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:41.001793,2946,96,1.96,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.96%,Gov. SP,"GOV. SP - SPPREV - 1,96%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:42.781930,2947,96,1.99,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 1.99%,Gov. SP,"GOV. SP - SPPREV - 1,99%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:44.808668,2948,96,2.09,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.09%,Gov. SP,"GOV. SP - SPPREV - 2,09%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:46.659841,2949,96,2.19,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.19%,Gov. SP,"GOV. SP - SPPREV - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:48.517135,2950,96,2.29,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.29%,Gov. SP,"GOV. SP - SPPREV - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:50.091405,2951,96,2.39,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.39%,Gov. SP,"GOV. SP - SPPREV - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:52.179485,2952,96,2.5,COMBO - GOV SP - SPPREV - PORT 1.53% A 2.50% - REFIN 2.50%,Gov. SP,"GOV. SP - SPPREV - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:53.776765,2953,96,1.7,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.70%,Gov. TO,"GOV. TO - 1,70%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:55.964573,2954,96,1.74,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.74%,Gov. TO,"GOV. TO - 1,74%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:57.774007,2955,96,1.76,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.76%,Gov. TO,"GOV. TO - 1,76%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:21:59.501138,2956,96,1.8,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 1.80%,Gov. TO,"GOV. TO - 1,80%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:00.986773,2957,96,2,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 2.00%,Gov. TO,"GOV. TO - 2,00%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:03.317987,2958,96,2.25,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 2.25%,Gov. TO,"GOV. TO - 2,25%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:04.947323,2959,96,2.5,COMBO - GOV TOCANTINS - PORT 1.50% A 2.50% - REFIN 2.50%,Gov. TO,"GOV. TO - 2,50%",GOV-TO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:06.526455,2960,120,1.69,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.69%,PREF. SP,"PREF. SAO PAULO - 1,69%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:08.375121,2961,120,1.79,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.79%,PREF. SP,"PREF. SAO PAULO - 1,79%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:10.134734,2962,120,1.89,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.89%,PREF. SP,"PREF. SAO PAULO - 1,89%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:11.593622,1811,96,2,EMPRÉSTIMO - GOVERNO DO RIO DE JANEIRO - 2.00%,Gov. RJ,"GOV. RJ - 2,00%",GOV-RJ,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:12.956215,1864,96,2,EMPRÉSTIMO - GOV PIAUÍ - 2.00%,Gov. PI,"GOV. PI - 2,00%",GOV-PI,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:14.381332,1861,12,5,CARTÃO BENEFÍCIO - GOV GOIAS - 5.00%,Gov. GO,"GOV. GO - 5,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:16.023926,1861,24,5,CARTÃO BENEFÍCIO - GOV GOIAS - 5.00%,Gov. GO,"GOV. GO - 5,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:17.547800,1861,36,5,CARTÃO BENEFÍCIO - GOV GOIAS - 5.00%,Gov. GO,"GOV. GO - 5,00%",GOV-GO,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:19.396697,2963,120,1.99,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 1.99%,PREF. SP,"PREF. SAO PAULO - 1,99%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:21.351087,2964,120,2.09,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.09%,PREF. SP,"PREF. SAO PAULO - 2,09%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:23.185465,2965,120,2.19,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.19%,PREF. SP,"PREF. SAO PAULO - 2,19%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:24.899467,2966,120,2.29,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.29%,PREF. SP,"PREF. SAO PAULO - 2,29%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:27.028264,2967,120,2.39,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.39%,PREF. SP,"PREF. SAO PAULO - 2,39%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:28.849376,2968,120,2.49,COMBO - PREF SP - PORT 1.50% A 2.49% - REFIN 2.49%,PREF. SP,"PREF. SAO PAULO - 2,49%",PREF. SAO PAULO SP,PREFEITURAS,PREFEITURAS,0.8,,
2025-12-11T22:22:30.347280,2648,120,1.9,REFIN PORT - GOV ACRE - 1.90%,Gov. AC,"GOV. AC - 1,90%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:32.466552,2649,120,1.95,REFIN PORT - GOV ACRE - 1.95%,Gov. AC,"GOV. AC - 1,95%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:34.126565,2650,120,2,REFIN PORT - GOV ACRE - 2.00%,Gov. AC,"GOV. AC - 2,00%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:36.190266,2651,120,2.1,REFIN PORT - GOV ACRE - 2.10%,Gov. AC,"GOV. AC - 2,10%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:37.829669,2652,120,2.2,REFIN PORT - GOV ACRE - 2.20%,Gov. AC,"GOV. AC - 2,20%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:39.677274,2653,120,2.3,REFIN PORT - GOV ACRE - 2.30%,Gov. AC,"GOV. AC - 2,30%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:41.779523,2654,120,2.4,REFIN PORT - GOV ACRE - 2.40%,Gov. AC,"GOV. AC - 2,40%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:43.523611,2655,120,2.5,REFIN PORT - GOV ACRE - 2.50%,Gov. AC,"GOV. AC - 2,50%",GOV-AC,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:45.074657,2664,120,1.93,REFIN PORT - GOV AMAZONAS - 1.93%,Gov. AM,"GOV. AM - 1,93%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:46.669616,2665,120,1.98,REFIN PORT - GOV AMAZONAS - 1.98%,Gov. AM,"GOV. AM - 1,98%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:48.653706,2666,120,2,REFIN PORT - GOV AMAZONAS - 2.00%,Gov. AM,"GOV. AM - 2,00%",GOV-AM,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:53.376178,2794,96,2.19,REFIN PORT - GOV SP - PMSP - 2.19%,Gov. SP,"GOV. SP - PMSP - 2,19%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:54.925866,2795,96,2.29,REFIN PORT - GOV SP - PMSP - 2.29%,Gov. SP,"GOV. SP - PMSP - 2,29%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:56.535107,2796,96,2.39,REFIN PORT - GOV SP - PMSP - 2.39%,Gov. SP,"GOV. SP - PMSP - 2,39%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:22:58.061630,2797,96,2.5,REFIN PORT - GOV SP - PMSP - 2.50%,Gov. SP,"GOV. SP - PMSP - 2,50%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:00.188939,2852,96,2.28,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.28%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,28%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:01.877549,2853,96,2.38,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.38%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,38%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
2025-12-11T22:23:03.234775,2854,96,2.45,REFIN PORT - GOV SP - SEC EDUCAÇÃO - 2.45%,GOV SP - SEC EDUCACAO,"GOV. SP - SEC EDUCACAO - 2,45%",GOV-SP,GOVERNOS,ESTADUAL,0.8,,
